route_id,direction_id,stop_1,stop_2,distance_m
15184,0,Fairmont Ave @ Quinnipiac Ave,Townsend Ave @ Woodward Ave,42.44
15184,0,Townsend Ave @ John St,Townsend Ave @ opp Frost St,124.55
15184,0,Townsend Ave @ opp Frost St,Townsend Ave @ Park St,109.16
15184,0,Townsend Ave @ Upson Ter,Townsend Ave @ opp Sound View Ter,121.81
15184,0,Townsend Ave @ Hervey St,Townsend Ave @ opp Hall St,74.76
15184,0,Townsend Ave @ opp Hall St,Townsend Ave @ Fort Hale Rd,122.73
15184,0,Burr St @ Concord St,Concord St @ Burr St,27.18
15184,0,Burr St @ Concord St,Burr St @ 103 Concord St,110.92
15184,0,Concord St @ Myron St,Concord St @ Myron St,40.28
15184,0,Concord St @ Florence Ave,Concord St @ Nelson St,80.19
15184,0,Concord St @ Florence Ave,Concord St @ Myron St,100.3
15184,0,Concord St @ Parker Pl,Concord St @ Beecher Pl,124.53
15184,0,Concord St @ Parker Pl,Concord St @ Arden St,103.99
15184,0,Concord St @ Parker Pl,Concord St @ Parker Pl,31.41
15184,0,Concord St @ Parker Pl,Concord St @ Nelson St,66.1
15184,0,Concord St @ Beecher Pl,Concord St @ Arden St,32.14
15184,0,Concord St @ Beecher Pl,Concord St @ Parker Pl,103.09
15184,0,Concord St @ Shoreham Rd,Concord St @ opp Kirkham St,112.51
15184,0,Concord St @ Shoreham Rd,Concord St @ Alden St,21.53
15184,0,Concord St @ Kirkham St,Concord St @ opp Kirkham St,34.94
15184,0,Lighthouse Rd @ Townsend Ave,Lighthouse Rd @ Bristol Pl,95.36
15184,0,Lighthouse Rd @ Townsend Ave,Morris Cswy @ Townsend Ave,35.02
15184,0,Lighthouse Rd @ Bristol Pl,Lighthouse Rd @ Cove St,123.41
15184,0,Lighthouse Rd @ Cove St,Lighthouse Rd @ opp Marion St,46.75
15184,0,Lighthouse Rd @ opp Anthony Dr,Lighthouse Rd @ Ocean View St,62.41
15184,0,Lighthouse Rd @ Ocean View St,Lighthouse Rd @ Morris Ave,111.87
15184,0,Lighthouse Rd @ Park Ave,Lighthouse Rd @ Cora St,44.32
15184,0,Concord St @ opp Kirkham St,Concord St @ Alden St,118.17
15184,0,Concord St @ Arden St,Concord St @ Parker Pl,78.0
15184,0,Concord St @ Parker Pl,Concord St @ Nelson St,87.39
15184,0,Concord St @ Burr St,Burr St @ 103 Concord St,84.81
15184,0,Dodge Ave @ Hemingway Ave,Hemingway Ave @ Opp Richmond St,82.63
15184,0,Hemingway Ave @ Pennsylvania Ave,Hemingway Ave @ Opp Tyler St,108.0
15184,0,Hemingway Ave @ Messina Dr,Messina Dr @ E Farms Apts,96.01
15184,0,Messina Dr @ Old Stone Church,Messina Dr @ High St,109.79
15184,0,Messina Dr @ High St,Main St @ Thompson Ave,96.57
15184,0,Main St @ opp Gerrish Ave,Main St @ Guilford Ct,58.67
15184,0,Main St @ Guilford Ct,Main St @ Pardee Pl,109.36
15184,0,Main St @ Kimberly Ave,Main St @ opp Goody's Hardware,117.26
15184,1,Lighthouse Rd @ Anthony Dr,Lighthouse Rd @ Marion St,102.63
15184,1,Lighthouse Rd @ Marion St,Lighthouse Rd @ opp Cove St,82.63
15184,1,Lighthouse Rd @ opp Cove St,Lighthouse Rd @ opp Bristol Pl,97.53
15184,1,Lighthouse Rd @ opp Bristol Pl,Lighthouse Rd @ Townsend Ave,98.83
15184,1,Concord St @ opp Kirkham St,Concord St @ Alden St,118.17
15184,1,Concord St @ Arden St,Concord St @ Parker Pl,78.0
15184,1,Concord St @ Parker Pl,Concord St @ Nelson St,87.39
15184,1,Concord St @ Burr St,Burr St @ 103 Concord St,84.81
15184,1,Townsend Ave @ Fort Hale Rd,Townsend Ave @ Hall St,104.54
15184,1,Townsend Ave @ Sound View Ter,Townsend Ave @ Upson Ter,116.49
15184,1,Townsend Ave @ Fort Wooster,Townsend Ave @ opp Park Ln,84.85
15184,1,Townsend Ave @ Main St,Townsend Ave @ Forbes Ave,109.8
15184,1,Townsend Ave @ Main St,Main St @ Townsend Ave,39.72
15184,1,Townsend Ave @ Forbes Ave,Main St @ Townsend Ave,73.51
15184,1,Chapel St @ Ferry St,Chapel St @ Poplar St,115.23
15184,1,Chapel St @ Church St,Chapel St @ Orange St,87.55
15184,1,Dodge Ave @ Hemingway Ave,Hemingway Ave @ Opp Richmond St,82.63
15184,1,Hemingway Ave @ Pennsylvania Ave,Hemingway Ave @ Opp Tyler St,108.0
15184,1,Messina Dr @ Old Stone Church,Messina Dr @ High St,109.79
15184,1,Messina Dr @ High St,Main St @ Thompson Ave,96.57
15184,1,Main St @ opp Gerrish Ave,Main St @ Guilford Ct,58.67
15184,1,Main St @ Guilford Ct,Main St @ Pardee Pl,109.36
15184,1,Main St @ Kimberly Ave,Main St @ opp Goody's Hardware,117.26
15185,0,Barnes Ave @ Middletown Ave,Middletown Ave @ Barnes Ave,34.3
15185,0,Barnes Ave @ Quinnipiac Ave,Foxon Blvd @ Quinnipiac Ave,118.72
15185,0,Quinnipiac Ave @ Middletown Ave,Middletown Ave @ Quinnipiac Ave,14.39
15185,0,Quinnipiac Ave @ Village St,Quinnipiac Ave @ Fitch St,116.08
15185,0,Universal Dr N @ Red Lobster,Universal Dr N @ opp Red Lobster,18.84
15185,0,Foxon Rd @ opp Paul St,Foxon Rd @ Michael St,81.41
15185,0,Foxon Rd @ Rose St,Foxon Rd @ Foxon Blvd,95.63
15185,0,Foxon Rd @ View St,Foxon Rd @ Green St,93.22
15185,0,Foxon Rd @ opp Gay Rd,Gay St @ Foxon Rd,86.14
15185,0,Grand Ave @ opp Franklin St,Grand Ave @ Hamilton St,82.79
15185,0,Ferry St @ Wolcott St,Ferry St @ Saltonstall Ave,118.46
15185,0,Ferry St @ Saltonstall Ave,Ferry St @ Chapel St,95.77
15185,0,Foxon Rd @ opp Mountain View Ter,Foxon Rd @ River Rd,107.73
15185,0,Foxon Rd @ opp Totoket Plaza,Foxon Rd @ Totoket Rd,100.88
15185,0,Foxon Rd @ Sunset Rd W,Foxon Rd @ Sunset Rd,84.13
15185,0,Foxon Rd @ Arthur Rd,Foxon Rd @ Edward Rd,112.29
15185,0,Sackett Point Rd @ opp Cedar Ave,Sackett Point Rd @ opp Overbrook Rd,93.12
15185,1,Front St @ Grand Ave,Grand Ave @ Perkins St,106.52
15185,1,Grand Ave @ Perkins St,Clinton Ave @ Grand Ave,67.29
15185,1,Grand Ave @ Bright St,Grand Ave @ Ferry St,96.99
15185,1,Grand Ave @ James St,James St @ Grand Ave,25.86
15185,1,Clinton Ave @ Peck St,Clinton Ave @ Lombard St,108.82
15185,1,Foxon Rd @ opp Green St,Foxon Rd @ opp View St,97.04
15185,1,Foxon Rd @ Michael St,Foxon Rd @ Paul St,55.59
15185,1,Foxon Blvd @ Quinnipiac Ave,Quinnipiac Ave @ Barnes Ave,124.0
15185,1,Universal Dr N @ Red Lobster,Universal Dr N @ opp Red Lobster,18.84
15185,1,Quinnipiac Ave @ opp Fitch St,Quinnipiac Ave @ opp Village St,120.44
15185,1,Quinnipiac Ave @ Assumption St,Quinnipiac Ave @ Hemingway Pl,105.56
15185,1,Temple St @ Trumbull St,Temple St @ 420 Temple St,80.75
15185,1,Temple St @ Elm St,Temple St @ New Haven Green,106.45
15185,1,Maple Ave @ opp Beach St,Sackett Point Rd @ Maple Ave,99.09
15185,1,Sackett Point Rd @ Overbrook Rd,Sackett Point Rd @ Cedar Ave,87.9
15186,0,State St @ Grove St,State St @ opp Audobon St,109.82
15186,0,Foxon Rd @ opp Paul St,Foxon Rd @ Michael St,81.41
15186,0,Foxon Rd @ Rose St,Foxon Rd @ Foxon Blvd,95.63
15186,0,Foxon Rd @ View St,Foxon Rd @ Green St,93.22
15186,0,Mill St @ 154  Mill St,Mill St @ Opp Pleasant Ave,120.8
15186,0,Mill St @ N High St,N High St @ Corbin Rd,61.42
15186,0,David Dr @ Demeter Dr,Arthur Rd @ David Dr,107.38
15186,0,Arthur Rd @ David Dr,Arthur Rd @ Damen Dr,114.61
15186,0,Damen Dr @ Maplevale Rd,Maple St @ Maplevale Rd,86.16
15186,0,Maple St @ Carol Dr,Carol Dr @ Joan Ct,72.08
15186,0,Nicholas Dr @ Cecelia Dr,Nicholas Dr @ Rudys Way Dr,70.24
15186,0,Nicholas Dr @ Cecelia Dr,Rudys Way @ Glenmoor Dr,123.38
15186,0,Nicholas Dr @ Rudys Way Dr,Rudys Way @ Glenmoor Dr,64.49
15186,0,Rudys Way @ Glenmoor Dr,Glenmoor Dr @ Manor Rd,122.22
15186,0,Manor Rd @ Glenmoor Dr,Glenmoor Dr @ Warwick Ln,60.2
15186,0,Manor Rd @ Glenmoor Dr,Glenmoor Dr @ River Rd,104.52
15186,0,Manor Rd @ Glenmoor Dr,River Rd @ Edgehill Dr,123.0
15186,0,Glenmoor Dr @ Warwick Ln,Glenmoor Dr @ River Rd,46.62
15186,0,Glenmoor Dr @ Warwick Ln,River Rd @ Edgehill Dr,84.17
15186,0,Glenmoor Dr @ River Rd,River Rd @ Edgehill Dr,57.05
15186,0,River Rd @ Foxon Rd,Foxon Rd @ River Rd,27.58
15186,0,Foxon Rd @ opp Totoket Plaza,Foxon Rd @ Totoket Rd,100.88
15186,0,Foxon Rd @ Sunset Rd W,Foxon Rd @ Sunset Rd,84.13
15186,0,Foxon Rd @ Arthur Rd,Foxon Rd @ Edward Rd,112.29
15186,0,Foxon Rd @ Edward Rd,Foxon Rd @ Caputo Rd,101.91
15186,0,Foxon Rd @ opp Mountain View Ter,Foxon Rd @ River Rd,107.73
15186,1,Foxon Rd @ opp Sunset Rd,Foxon Rd @ Sunset Rd W,84.21
15186,1,Foxon Rd @ Totoket Rd,Foxon Rd @ Totoket Plaza,117.74
15186,1,Foxon Rd @ opp Green St,Foxon Rd @ opp View St,97.04
15186,1,Foxon Rd @ Michael St,Foxon Rd @ Paul St,55.59
15186,1,Foxon Blvd @ Quinnipiac Ave,Barnes Ave @ Quinnipiac Ave,121.55
15186,1,River Rd @ opp 37 River Rd,River Rd @ opp Brookfield Rd,109.88
15186,1,River Rd @ opp Edgehill Dr,River Rd @ Glenmoor Dr,49.94
15186,1,River Rd @ opp Edgehill Dr,Glenmoor Dr @ opp Warwick Ln,57.53
15186,1,River Rd @ opp Edgehill Dr,Manor Rd @ Glenmoor Dr,104.85
15186,1,River Rd @ Glenmoor Dr,Glenmoor Dr @ opp Warwick Ln,21.15
15186,1,River Rd @ Glenmoor Dr,Manor Rd @ Glenmoor Dr,109.32
15186,1,Glenmoor Dr @ opp Warwick Ln,Manor Rd @ Glenmoor Dr,91.29
15186,1,Glenmoor Dr @ Rudy Way,Nicholas Dr @ Cecelia Dr,110.52
15186,1,Nicholas Dr @ Cecelia Dr,Nicholas Dr @ Carol Dr,65.52
15186,1,Nicholas Dr @ Cecelia Dr,Carol Dr @ Nicholas Dr,111.15
15186,1,Nicholas Dr @ Carol Dr,Carol Dr @ Nicholas Dr,48.36
15186,1,Nicholas Dr @ Carol Dr,Carol Dr @ Joan Ct,113.83
15186,1,Carol Dr @ Nicholas Dr,Carol Dr @ Joan Ct,67.31
15186,1,Carol Dr @ Joan Ct,Carol Dr @ Maple St,92.4
15186,1,Maple St @ Maplevale Rd,Damen Dr @ Maplevale Rd,85.09
